Timestamp,Gender?,Age?,Favourite Food Category?,Religion?,What is your monthly allowance and/or salary? (PKR Rs),You are studying (or what you would like to study in the future OR what you studied)...,You are more...,Favourite music genre? ,Favourite movie genre?,What gift would you love to receive the most out of these options? 
8/10/2020 20:08,Female,35,Rice,Christianity,15000 - 25000,"Social Sciences (Economics, History, Geography, Psychology, Sociology etc.)",Extroverted,Hip hop music,Historical,Smart Phone
8/10/2020 20:09,Male,32,Fast Food,Sikhism,50000 - 100000,Political Science,Extroverted,Classical music,Thriller,Airpods
8/10/2020 20:10,Female,20,Grains,Islam,15000 - 25000,Business,Extroverted,Other,Crime,Watch
8/10/2020 20:10,Female,27,Rice,Islam,Less than 15000,Medicine and health,Extroverted,Other,Science fiction,Free Shopping Voucher
8/10/2020 20:11,Male,28,Fast Food,Islam,25000 - 50000,Philosophy/Theology,Extroverted,Classical music,Historical,laptop
8/10/2020 20:11,Male,19,Fast Food,Taoism,Less than 15000,Law,Introverted,Classical music,Mystery,Mini R/C Drone
8/10/2020 20:11,Male,23,Appetizer,Islam,Less than 15000,"Social Sciences (Economics, History, Geography, Psychology, Sociology etc.)",Introverted,Hip hop music,Crime,Cars
8/10/2020 20:12,Female,18,Fruits,Islam,Less than 15000,Philosophy/Theology,Introverted,Classical music,Drama,Game
8/10/2020 20:12,Female,39,Meat,Islam,50000 - 100000,Business,Introverted,Rock,Horror,Guitar
8/10/2020 20:12,Male,26,Vegetables,Islam,Less than 15000,Philosophy/Theology,Extroverted,Classical music,Historical,Cinematic Light Box
8/10/2020 20:13,Female,25,Fast Food,Islam,15000 - 25000,Languages and literature,Introverted,Other,Mystery,Movie Tickets
8/10/2020 20:14,Female,41,Rice,Islam,50000 - 100000,Law,Extroverted,Other,Historical,LCD
8/10/2020 20:14,Female,18,Appetizer,Islam,15000 - 25000,Languages and literature,Introverted,Classical music,Crime,Jewellery
8/10/2020 20:15,Male,25,Vegetables,Islam,15000 - 25000,Engineering and Technology,Extroverted,Hip hop music,Comedy,Movie Tickets
8/10/2020 20:15,Male,28,Meat,Islam,15000 - 25000,Political Science,Introverted,Other,Drama,Perfume/Cologne
8/10/2020 20:16,Female,17,Vegetables,Islam,Less than 15000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Introverted,Hip hop music,Fantasy,A good novel
8/10/2020 20:16,Male,28,Meat,Islam,25000 - 50000,Philosophy/Theology,Extroverted,Country music,Action,Perfume/Cologne
8/10/2020 20:17,Male,28,Meat,Islam,25000 - 50000,Philosophy/Theology,Extroverted,Country music,Action,Perfume/Cologne
8/10/2020 20:25,Male,14,Rice,Islam,Less than 15000,Medicine and health,Extroverted,Hip hop music,Adventure,Jewellery
8/10/2020 20:26,Male,17,Grains,Christianity,Less than 15000,Design and Arts (Performing Arts/Visual Arts/Architecture/Graphic Design etc.),Extroverted,Pop music,Science fiction,Makeup
8/10/2020 20:26,Male,20,Fast Food,Islam,15000 - 25000,Languages and literature,Extroverted,Classical music,Crime,Game
8/10/2020 20:26,Female,18,Fast Food,Islam,Less than 15000,Political Science,Introverted,Pop music,Thriller,Flowers
8/10/2020 20:27,Female,27,Vegetables,Islam,15000 - 25000,Business,Introverted,Classical music,Historical,Cookbook
8/10/2020 20:27,Male,15,Fast Food,Islam,Less than 15000,Design and Arts (Performing Arts/Visual Arts/Architecture/Graphic Design etc.),Extroverted,Hip hop music,Political,Bike
8/10/2020 20:28,Female,20,Fast Food,Islam,Less than 15000,Mathematics/Statistics,Introverted,Country music,Drama,IT gadget
8/10/2020 20:28,Male,29,Fast Food,Islam,25000 - 50000,Political Science,Extroverted,Classical music,Science fiction,Movie Tickets
8/10/2020 20:28,Female,29,Vegetables,Islam,25000 - 50000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Introverted,Other,Drama,Jewellery
8/10/2020 20:33,Male,34,Grains,Islam,25000 - 50000,Business,Introverted,Classical music,Comedy,Shirts
8/10/2020 20:34,Male,25,Fast Food,Islam,15000 - 25000,Political Science,Introverted,Other,Thriller,Car
8/10/2020 20:34,Male,45,Grains,Islam,50000 - 100000,Medicine and health,Extroverted,Hip hop music,Historical,Bike
8/10/2020 20:36,Male,19,Meat,Christianity,Less than 15000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Classical music,Comedy,Watch
8/10/2020 20:36,Female,56,Rice,Islam,25000 - 50000,Engineering and Technology,Introverted,Other,Comedy,Wallet/Purse
8/10/2020 20:36,Female,22,Fast Food,Islam,15000 - 25000,Business,Extroverted,Other,Horror,Return Tickets (Tours)
8/10/2020 20:37,Female,28,Fast Food,Islam,15000 - 25000,Philosophy/Theology,Extroverted,Other,Thriller,Backpack
8/10/2020 20:37,Female,32,Fruits,Islam,Less than 15000,Medicine and health,Introverted,Classical music,Fantasy,Travel Tour Bag
8/10/2020 20:37,Male,28,Fruits,Islam,50000 - 100000,Business,Extroverted,Hip hop music,Mystery,Cars
8/10/2020 20:38,Male,21,Fast Food,Islam,Less than 15000,Design and Arts (Performing Arts/Visual Arts/Architecture/Graphic Design etc.),Introverted,Other,Crime,Airpods
8/10/2020 20:38,Female,19,Rice,Islam,Less than 15000,Political Science,Introverted,Country music,Fantasy,Makeup
8/10/2020 20:38,Female,19,Fast Food,Islam,Less than 15000,Mathematics/Statistics,Extroverted,Classical music,Fantasy,Jewellery
8/10/2020 20:38,Female,29,Fruits,Islam,15000 - 25000,"Social Sciences (Economics, History, Geography, Psychology, Sociology etc.)",Introverted,Hip hop music,Political,Game
8/10/2020 20:39,Male,35,Fast Food,Islam,25000 - 50000,Medicine and health,Introverted,Classical music,Science fiction,Cars
8/10/2020 20:39,Male,20,Fast Food,Christianity,15000 - 25000,Philosophy/Theology,Extroverted,Country music,Mystery,Bike
8/10/2020 20:40,Female,24,Fast Food,Islam,15000 - 25000,Law,Introverted,Pop music,Horror,Makeup
8/10/2020 20:40,Female,16,Appetizer,Islam,Less than 15000,Languages and literature,Extroverted,Hip hop music,Adventure,Wallet/Purse
8/10/2020 20:43,Male,22,Vegetables,Islam,15000 - 25000,Business,Introverted,Rock,Adventure,Photo Slate
8/10/2020 20:45,Female,23,Vegetables,Islam,Less than 15000,"Social Sciences (Economics, History, Geography, Psychology, Sociology etc.)",Introverted,Pop music,Fantasy,Video game Set
8/10/2020 20:45,Female,33,Rice,Islam,25000 - 50000,Design and Arts (Performing Arts/Visual Arts/Architecture/Graphic Design etc.),Introverted,Pop music,Political,Flipside Game
8/10/2020 20:46,Female,16,Fast Food,Islam,Less than 15000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Introverted,Country music,Crime,Watch
8/10/2020 20:46,Female,27,Vegetables,Islam,15000 - 25000,Design and Arts (Performing Arts/Visual Arts/Architecture/Graphic Design etc.),Introverted,Hip hop music,Fantasy,Flowers
8/10/2020 20:47,Male,30,Vegetables,Islam,50000 - 100000,Business,Extroverted,Other,Mystery,Cars
8/10/2020 20:47,Male,23,Meat,Islam,15000 - 25000,Business,Introverted,Pop music,Science fiction,Makeup
8/10/2020 20:47,Female,18,Fast Food,Islam,15000 - 25000,Law,Extroverted,Classical music,Mystery,Makeup
8/10/2020 20:48,Female,30,Fruits,Islam,15000 - 25000,Mathematics/Statistics,Extroverted,Classical music,Comedy,Jewellery
8/10/2020 20:48,Female,25,Grains,Islam,15000 - 25000,Languages and literature,Extroverted,Country music,Drama,A good novel
8/10/2020 20:49,Female,22,Fruits,Islam,15000 - 25000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Classical music,Fantasy,iPhone Camera Lens
8/10/2020 20:49,Male,31,Rice,Islam,50000 - 100000,Political Science,Extroverted,Other,Mystery,Mini R/C Drone
8/10/2020 20:50,Female,21,Fast Food,Islam,15000 - 25000,"Social Sciences (Economics, History, Geography, Psychology, Sociology etc.)",Introverted,Classical music,Horror,Head Phones
8/10/2020 20:50,Male,23,Fruits,Islam,15000 - 25000,Law,Introverted,Other,Mystery,Bike
8/10/2020 21:01,Female,25,Rice,Islam,15000 - 25000,Engineering and Technology,Extroverted,Country music,Drama,Gold Necklace
8/10/2020 21:06,Male,29,Vegetables,Islam,15000 - 25000,Engineering and Technology,Extroverted,Other,Political,Game
8/10/2020 21:06,Female,16,Fast Food,Islam,Less than 15000,"Social Sciences (Economics, History, Geography, Psychology, Sociology etc.)",Extroverted,Rock,Comedy,Shirts
8/10/2020 21:07,Female,23,Rice,Islam,Less than 15000,Engineering and Technology,Introverted,Hip hop music,Science fiction,Flowers
8/10/2020 21:07,Female,35,Vegetables,Islam,25000 - 50000,Medicine and health,Extroverted,Classical music,Historical,Movie Tickets
8/10/2020 21:08,Female,25,Rice,Islam,25000 - 50000,Business,Introverted,Hip hop music,Mystery,A good novel
8/10/2020 21:08,Male,18,Fast Food,Islam,15000 - 25000,Political Science,Extroverted,Classical music,Mystery,Perfume/Cologne
8/10/2020 21:08,Female,28,Fast Food,Islam,25000 - 50000,Design and Arts (Performing Arts/Visual Arts/Architecture/Graphic Design etc.),Introverted,Rock,Adventure,Jewellery
8/10/2020 21:09,Male,20,Fast Food,Islam,Less than 15000,Engineering and Technology,Extroverted,Hip hop music,Horror,Bike
8/10/2020 21:09,Female,22,Vegetables,Islam,15000 - 25000,Medicine and health,Introverted,Other,Drama,Return Tickets (Tours)
8/10/2020 21:24,Male,55,Appetizer,Islam,25000 - 50000,Business,Extroverted,Country music,Drama,Airpods
8/10/2020 21:25,Female,42,Vegetables,Islam,25000 - 50000,Business,Extroverted,Country music,Horror,Free Shopping Voucher
8/10/2020 21:25,Female,22,Appetizer,Islam,15000 - 25000,Mathematics/Statistics,Extroverted,Classical music,Crime,Return Tickets (Tours)
8/10/2020 21:26,Male,57,Vegetables,Islam,50000 - 100000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Classical music,Political,Car
8/10/2020 21:28,Male,73,Appetizer,Islam,50000 - 100000,Languages and literature,Extroverted,Country music,Fantasy,iPhone Camera Lens
8/10/2020 21:28,Male,77,Meat,Islam,25000 - 50000,Political Science,Extroverted,Classical music,Historical,Cars
8/10/2020 21:29,Male,55,Grains,Islam,25000 - 50000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Hip hop music,Comedy,Shirts
8/10/2020 21:30,Male,87,Grains,Islam,50000 - 100000,Business,Extroverted,Classical music,Political,Watch
8/10/2020 21:31,Female,42,Rice,Islam,25000 - 50000,Mathematics/Statistics,Extroverted,Country music,Political,laptop
8/10/2020 21:32,Male,89,Grains,Islam,25000 - 50000,Law,Extroverted,Country music,Political,Wooden Cufflinks
8/10/2020 21:33,Male,71,Meat,Islam,25000 - 50000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Country music,Political,Watch
8/10/2020 21:35,Male,15,Meat,Islam,Less than 15000,Law,Introverted,Country music,Adventure,IT gadget
8/10/2020 21:36,Female,18,Fruits,Islam,Less than 15000,"Social Sciences (Economics, History, Geography, Psychology, Sociology etc.)",Introverted,Other,Comedy,Flowers
8/10/2020 21:36,Male,26,Fast Food,Islam,25000 - 50000,Engineering and Technology,Extroverted,Classical music,Historical,Watch
8/10/2020 21:37,Female,25,Fast Food,Islam,25000 - 50000,Business,Extroverted,Classical music,Fantasy,Gucci Bags/ Perfume
8/10/2020 21:37,Female,18,Fast Food,Islam,15000 - 25000,Law,Extroverted,Other,Mystery,Game
8/10/2020 21:37,Female,26,Fruits,Islam,15000 - 25000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Classical music,,Return Tickets (Tours)
8/10/2020 21:37,Male,29,Fast Food,Islam,25000 - 50000,Political Science,Extroverted,Classical music,Political,Cars
8/10/2020 21:38,Male,27,Vegetables,Islam,50000 - 100000,Philosophy/Theology,Introverted,Classical music,Adventure,Smart Phone
8/10/2020 21:38,Female,22,Fruits,Islam,25000 - 50000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Other,Thriller,Makeup
8/10/2020 21:39,Male,20,Fast Food,Islam,Less than 15000,Law,Extroverted,Rock,Drama,IT gadget
8/10/2020 21:39,Male,32,Meat,Islam,50000 - 100000,Engineering and Technology,Extroverted,Classical music,Historical,Cars
8/10/2020 21:45,Male,55,Appetizer,Islam,50000 - 100000,Law,Extroverted,Country music,Political,Chess Game Mat
8/10/2020 21:47,Male,25,Rice,Islam,25000 - 50000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Country music,Drama,Watch
8/10/2020 21:49,Female,22,Rice,Islam,25000 - 50000,"Social Sciences (Economics, History, Geography, Psychology, Sociology etc.)",Extroverted,Pop music,Historical,Jewellery
8/10/2020 21:51,Male,52,Meat,Islam,25000 - 50000,Law,Extroverted,Country music,Comedy,Bike
8/10/2020 21:52,Male,21,Fast Food,Islam,15000 - 25000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Country music,Comedy,Watch
8/10/2020 21:53,Male,12,Meat,Islam,Less than 15000,"Social Sciences (Economics, History, Geography, Psychology, Sociology etc.)",Extroverted,Rock,Adventure,Skateboard
8/10/2020 21:55,Female,14,Rice,Islam,Less than 15000,Mathematics/Statistics,Extroverted,Country music,Crime,Return Tickets (Tours)
8/10/2020 21:56,Male,20,Fast Food,Islam,25000 - 50000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Classical music,Horror,IT gadget
8/10/2020 21:56,Male,44,Meat,Islam,50000 - 100000,Business,Extroverted,Classical music,Historical,Photo album/frame OR Scrapbook
8/10/2020 21:57,Male,47,Fast Food,Islam,25000 - 50000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Country music,Historical,IT gadget
8/10/2020 21:58,Male,28,Fast Food,Islam,50000 - 100000,Engineering and Technology,Extroverted,Country music,Comedy,DSLR Lens
8/10/2020 21:59,Male,77,Grains,Islam,50000 - 100000,Design and Arts (Performing Arts/Visual Arts/Architecture/Graphic Design etc.),Extroverted,Country music,Horror,Car
8/10/2020 22:00,Male,81,Fruits,Islam,50000 - 100000,Business,Extroverted,Country music,Political,Smart Phone
8/10/2020 22:00,Male,43,Vegetables,Islam,25000 - 50000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Country music,Horror,Photo album/frame OR Scrapbook
8/10/2020 22:01,Male,47,Grains,Islam,25000 - 50000,Law,Extroverted,Country music,Crime,Wooden Cufflinks
8/10/2020 22:02,Male,44,Meat,Islam,50000 - 100000,Mathematics/Statistics,Extroverted,Country music,Science fiction,laptop
8/10/2020 22:12,Female,23,Meat,Islam,50000 - 100000,Mathematics/Statistics,Introverted,Classical music,Drama,Makeup
8/10/2020 22:13,Male,52,Grains,Islam,50000 - 100000,Business,Extroverted,Country music,Political,Perfume/Cologne
8/10/2020 22:14,Male,54,Appetizer,Taoism,25000 - 50000,Mathematics/Statistics,Extroverted,Other,Historical,Return Tickets (Tours)
8/10/2020 22:15,Male,69,Rice,Sikhism,25000 - 50000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Other,Thriller,Cars
8/10/2020 22:16,Female,25,Appetizer,Sikhism,25000 - 50000,"Social Sciences (Economics, History, Geography, Psychology, Sociology etc.)",Extroverted,Hip hop music,Horror,Gaming Keyboard
8/10/2020 22:17,Female,49,Fast Food,Hinduism,50000 - 100000,Philosophy/Theology,Introverted,Hip hop music,Horror,Portable Waterproof Wireless Speaker
8/10/2020 22:18,Male,22,Fast Food,Sikhism,25000 - 50000,Engineering and Technology,Introverted,Pop music,Drama,Photo Pendants
8/10/2020 22:18,Female,23,Rice,Islam,Less than 15000,Medicine and health,Extroverted,Country music,Crime,Movie Tickets
8/10/2020 22:20,Female,47,Fruits,Islam,15000 - 25000,Law,Extroverted,Country music,Drama,Wallet/Purse
8/10/2020 22:20,Male,60,Appetizer,Hinduism,25000 - 50000,Languages and literature,Extroverted,Other,Comedy,Signature Mug
8/10/2020 22:20,Female,52,Grains,Islam,25000 - 50000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Classical music,Crime,IT gadget
8/10/2020 22:21,Female,63,Fruits,Islam,15000 - 25000,Political Science,Extroverted,Hip hop music,Action,Imaginext Transforming Batmobile
8/10/2020 22:21,Male,52,Meat,Islam,15000 - 25000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Classical music,Comedy,Travel Tour Bag
8/10/2020 22:22,Male,33,Meat,Taoism,50000 - 100000,Law,Extroverted,Country music,Adventure,Joystick
8/10/2020 22:22,Female,41,Grains,Islam,25000 - 50000,Mathematics/Statistics,Extroverted,Country music,Historical,Blue Light Blocking Glasses
8/10/2020 22:22,Male,39,Fruits,Islam,Less than 15000,Business,Extroverted,Classical music,Thriller,Video game Set
8/10/2020 22:23,Male,14,Rice,Islam,15000 - 25000,Law,Extroverted,Country music,Mystery,Instant Digital Camera
8/10/2020 22:24,Female,12,Rice,Islam,Less than 15000,Design and Arts (Performing Arts/Visual Arts/Architecture/Graphic Design etc.),Extroverted,Country music,Horror,Flowers
8/10/2020 22:24,Male,74,Vegetables,Islam,25000 - 50000,Business,Extroverted,Country music,Horror,Backpack
8/10/2020 22:25,Female,40,Fast Food,Islam,25000 - 50000,Medicine and health,Introverted,Classical music,Drama,Jewellery
8/10/2020 22:25,Male,32,Appetizer,Islam,15000 - 25000,Medicine and health,Extroverted,Classical music,Crime,Cars
8/10/2020 22:25,Female,22,Vegetables,Islam,50000 - 100000,Mathematics/Statistics,Introverted,Classical music,Historical,Perfume/Cologne
8/10/2020 22:26,Male,86,Grains,Islam,50000 - 100000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Classical music,Political,A good novel
8/10/2020 22:26,Male,24,Vegetables,Islam,25000 - 50000,Political Science,Extroverted,Classical music,Comedy,Watch
8/10/2020 22:27,Female,49,Meat,Islam,50000 - 100000,Business,Extroverted,Country music,Comedy,Jewellery
8/10/2020 22:28,Male,39,Appetizer,Islam,25000 - 50000,Languages and literature,Extroverted,Classical music,Crime,Wallet/Purse
8/10/2020 22:28,Male,35,Rice,Islam,25000 - 50000,Medicine and health,Extroverted,Country music,Historical,A good novel
8/10/2020 22:28,Male,57,Grains,Islam,25000 - 50000,"Social Sciences (Economics, History, Geography, Psychology, Sociology etc.)",Extroverted,Hip hop music,Horror,Perfume/Cologne
8/10/2020 22:30,Female,47,Fast Food,Islam,25000 - 50000,Engineering and Technology,Extroverted,Hip hop music,Historical,Flowers
8/10/2020 22:30,Male,51,Fruits,Islam,25000 - 50000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Country music,Adventure,IT gadget
8/10/2020 22:31,Male,45,Rice,Islam,25000 - 50000,Medicine and health,Extroverted,Classical music,Crime,Bike
8/10/2020 22:31,Female,27,Rice,Islam,25000 - 50000,Business,Extroverted,Country music,Political,Return Tickets (Tours)
8/10/2020 22:33,Male,31,Meat,Islam,25000 - 50000,Business,Extroverted,Classical music,Mystery,Backpack
8/10/2020 22:33,Female,44,Grains,Islam,15000 - 25000,Philosophy/Theology,Introverted,Hip hop music,Drama,Perfume/Cologne
8/10/2020 22:34,Male,29,Vegetables,Islam,50000 - 100000,Business,Introverted,Hip hop music,Drama,IT gadget
8/10/2020 22:34,Female,23,Rice,Islam,15000 - 25000,Mathematics/Statistics,Extroverted,Classical music,Horror,Diamond Ring
8/10/2020 22:36,Male,52,Vegetables,Islam,25000 - 50000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Country music,Crime,Wallet/Purse
8/10/2020 22:37,Male,56,Vegetables,Islam,25000 - 50000,Business,Extroverted,Country music,Horror,Guitar
8/10/2020 22:37,Male,29,Fast Food,Islam,25000 - 50000,Law,Extroverted,Classical music,Historical,laptop
8/10/2020 22:38,Male,27,Grains,Islam,25000 - 50000,"Natural Sciences (Biology, Chemistry, Physics etc.)",Extroverted,Country music,Drama,Watch
8/10/2020 22:41,Female,23,Meat,Islam,25000 - 50000,Engineering and Technology,Extroverted,Country music,Crime,Gold Necklace
8/10/2020 22:41,Male,58,Grains,Islam,25000 - 50000,Law,Extroverted,Country music,Horror,Guitar
8/11/2020 0:10,Male,22,Appetizer,Islam,Less than 15000,Engineering and Technology,Extroverted,Pop music,Action,A good novel
8/11/2020 1:20,Female,22,Fast Food,Islam,Less than 15000,Business,Introverted,Other,Comedy,Guitar
8/11/2020 1:44,Female,24,Fast Food,Islam,15000 - 25000,Engineering and Technology,Extroverted,Rock,Mystery,Perfume/Cologne
8/11/2020 12:39,Male,23,Rice,Islam,Less than 15000,Engineering and Technology,Introverted,Classical music,Historical,IT gadget
8/11/2020 12:44,Male,23,Rice,Islam,15000 - 25000,Business,Extroverted,Pop music,Comedy,Perfume/Cologne
8/11/2020 13:55,Female,21,Rice,Islam,25000 - 50000,Engineering and Technology,Extroverted,Other,Science fiction,Cars
8/12/2020 2:01,Male,23,Vegetables,Islam,50000 - 100000,Engineering and Technology,Introverted,Rock,Adventure,laptop
8/12/2020 18:26,Male,25,Rice,Islam,25000 - 50000,Engineering and Technology,Introverted,Country music,Action,Cars
8/13/2020 13:49,Male,22,Fast Food,Islam,25000 - 50000,Engineering and Technology,Introverted,Hip hop music,Action,Xbox One S Bundle
